id,proba,label
35749,1.934465581143741e-05,0
35750,1.7439213479519822e-05,0
35751,1.537057505629491e-05,0
35752,8.611387784185354e-06,0
35753,0.0502624474465847,0
35754,1.1340927812852897e-05,0
35755,0.0028800701256841,0
35756,1.7453754480811767e-05,0
35757,9.367653547087684e-06,0
35758,9.347681952931453e-06,0
35759,5.577556657954119e-05,0
35760,0.0005284423823468,0
35761,8.378076017834246e-05,0
35762,2.1908294002059847e-05,0
35763,0.0008180091972462,0
35764,0.0039874920621514,0
35765,3.711422323249281e-05,0
35766,2.373181632719934e-05,0
35767,1.3293971278471872e-05,0
35768,7.697929504502099e-06,0
35769,8.150170287990477e-06,0
35770,0.0006242626113817,0
35771,0.0001833092392189,0
35772,9.394170774612576e-06,0
35773,0.0062779681757092,0
35774,1.5372921552625485e-05,0
35775,0.0266591925173997,0
35776,1.0258522706863005e-05,0
35777,1.0277883120579643e-05,0
35778,0.0001749951043166,0
35779,0.181656077504158,0
35780,9.701073395262938e-06,0
35781,0.0009852442890405,0
35782,7.093378371791914e-05,0
35783,2.579985448392108e-05,0
35784,0.0183878093957901,0
35785,6.674124506389489e-06,0
35786,8.830417937133461e-05,0
35787,0.0005326307727955,0
35788,1.1436895874794573e-05,0
35789,2.878977102227509e-05,0
35790,8.688409252499696e-06,0
35791,3.978552922490053e-05,0
35792,0.994532346725464,1
35793,9.611057976144366e-06,0
35794,1.3594657502835616e-05,0
35795,1.147585680882912e-05,0
35796,9.76868705038214e-06,0
35797,1.1735868611140177e-05,0
35798,7.132078735594405e-06,0
35799,6.904420388309518e-06,0
35800,7.495272711821599e-06,0
35801,0.0004297910491004,0
35802,0.4199222922325134,0
35803,0.0002738501061685,0
35804,0.0002521352726034,0
35805,6.787965958210407e-06,0
35806,1.3029947695031296e-05,0
35807,9.033866263052914e-06,0
35808,1.2143438652856275e-05,0
35809,7.128297966119135e-06,0
35810,6.412001675926149e-05,0
35811,0.0001925806573126,0
35812,8.076341146079358e-06,0
35813,7.120725058484823e-05,0
35814,8.390698894800153e-06,0
35815,1.1176481166330632e-05,0
35816,0.0028332164511084,0
35817,6.889220003358787e-06,0
35818,5.984071685816161e-05,0
35819,2.063558167719748e-05,0
35820,2.5970055503421463e-05,0
35821,6.891885277582332e-05,0
35822,1.0453859431436284e-05,0
35823,6.234981810848694e-06,0
35824,2.2824036932433955e-05,0
35825,0.2746243476867676,0
35826,2.995229806401767e-05,0
35827,1.2321384019742254e-05,0
35828,0.0003579164331313,0
35829,9.274822332372423e-06,0
35830,2.2317281036521308e-05,0
35831,0.3510657250881195,0
35832,7.637310773134232e-06,0
35833,6.985886557231424e-06,0
35834,0.0086490614339709,0
35835,6.636227226408664e-06,0
35836,0.983808934688568,1
35837,0.000148068415001,0
35838,0.3648029863834381,0
35839,4.518424702837365e-06,0
35840,4.944522515870631e-05,0
35841,2.509510704840068e-05,0
35842,7.189195912360447e-06,0
35843,0.0006828072946518,0
35844,6.843325081717921e-06,0
35845,0.0001362294860882,0
35846,7.890120286901947e-06,0
35847,1.536597301310394e-05,0
35848,1.320753653999418e-05,0
35849,0.0004383043269626,0
35850,0.0004155306087341,0
35851,8.367540431208909e-06,0
35852,1.0637802006385756e-05,0
35853,8.915957550925668e-06,0
35854,3.2881172955967486e-05,0
35855,1.429490657756105e-05,0
35856,0.8607053160667419,1
35857,1.518379940534942e-05,0
35858,1.7392974768881686e-05,0
35859,4.217258174321614e-05,0
35860,6.482163007603958e-05,0
35861,2.0390991267049685e-05,0
35862,8.40191660245182e-06,0
35863,1.0601342182781082e-05,0
35864,0.0001990711025428,0
35865,3.894540714100003e-05,0
35866,1.98809339053696e-05,0
35867,0.0002864667912945,0
35868,0.0042809294536709,0
35869,0.0002731460845097,0
35870,7.021372312010499e-06,0
35871,5.123330538481241e-06,0
35872,0.0011129851918667,0
35873,0.1858604401350021,0
35874,2.152894012397155e-05,0
35875,9.653795859776436e-05,0
35876,1.0355754966440143e-05,0
35877,0.9834060668945312,1
35878,2.647975816216785e-05,0
35879,3.871301305480301e-05,0
35880,4.8308222176274285e-05,0
35881,4.0242048271466047e-05,0
35882,0.0007176767103374,0
35883,1.045362023432972e-05,0
35884,0.0001625093864277,0
35885,1.4517965610139072e-05,0
35886,1.4912988262949511e-05,0
35887,7.477289273083443e-06,0
35888,1.620953480596654e-05,0
35889,6.323830166365951e-05,0
35890,0.0001064937459887,0
35891,0.0012650435091927,0
35892,5.193811375647783e-06,0
35893,1.729629366309382e-05,0
35894,1.2097505532437935e-05,0
35895,1.5873552911216393e-05,0
35896,0.9186103940010072,1
35897,9.974710337701254e-06,0
35898,9.0231378635508e-06,0
35899,1.6297544789267704e-05,0
35900,1.2892744052805938e-05,0
35901,0.000139840747579,0
35902,0.3848206698894501,0
35903,1.6790309018688276e-05,0
35904,5.803722524433397e-05,0
35905,7.746873961878009e-06,0
35906,9.318328011431731e-06,0
35907,9.441119618713856e-05,0
35908,0.0001126136994571,0
35909,3.251806992921047e-05,0
35910,2.336414218007121e-05,0
35911,9.370726729684977e-06,0
35912,5.3905601816950366e-05,0
35913,5.345532917999663e-05,0
35914,1.0833902706508525e-05,0
35915,8.179029828170314e-05,0
35916,1.899595736176707e-05,0
35917,4.0975890442496166e-05,0
35918,0.0001064937459887,0
35919,0.0001064937459887,0
35920,1.05939643617603e-05,0
35921,7.203501445474103e-05,0
35922,3.1736111850477755e-05,0
35923,7.186405582615407e-06,0
35924,1.167136724689044e-05,0
35925,6.406818101822864e-06,0
35926,1.3707761354453396e-05,0
35927,4.606392030837014e-05,0
35928,8.484694990329444e-05,0
35929,1.1416332199587488e-05,0
35930,4.995009658159688e-05,0
35931,9.418767149327325e-06,0
35932,0.0001780003949534,0
35933,1.9086313841398805e-05,0
35934,1.0789111911435612e-05,0
35935,8.452474139630795e-05,0
35936,0.9984470009803772,1
35937,6.005543400533497e-05,0
35938,1.1962074495386332e-05,0
35939,4.522960352915106e-06,0
35940,7.3306396188854706e-06,0
35941,6.993442366365343e-05,0
35942,0.0024195103906095,0
35943,0.0001139431842602,0
35944,8.331415301654488e-06,0
35945,4.559293302008882e-05,0
35946,0.0002547544136177,0
35947,4.144354170421138e-05,0
35948,7.805891982570756e-06,0
35949,1.43679308166611e-05,0
35950,2.48353408096591e-05,0
35951,5.309948392095976e-05,0
35952,0.9992642998695374,1
35953,5.614324254565872e-05,0
35954,5.646576482831733e-06,0
35955,0.0005361907533369,0
35956,6.27701911071199e-06,0
35957,0.9998258948326112,1
35958,0.0006159489275887,0
35959,1.6845096979523078e-05,0
35960,0.0006165691884234,0
35961,0.0036653974093496,0
35962,5.572708323597908e-05,0
35963,0.1099564433097839,0
35964,8.920928667066619e-05,0
35965,0.0001763236505212,0
35966,0.9998537302017212,1
35967,0.397623062133789,0
35968,5.994031380396336e-05,0
35969,1.0496636605239472e-05,0
35970,0.7938642501831055,1
35971,0.057021252810955,0
35972,0.9996134638786316,1
35973,0.0017511658370494,0
35974,3.2219333661487326e-05,0
35975,0.6926009654998779,1
35976,0.0301137194037437,0
35977,0.9997058510780334,1
35978,1.911584331537597e-05,0
35979,1.7659458535490558e-05,0
35980,7.425361400237307e-05,0
35981,2.656202923390083e-05,0
35982,1.925338619912509e-05,0
35983,2.952570685010869e-05,0
35984,8.354025339940563e-06,0
35985,0.4458008408546448,0
35986,2.1556714273174293e-05,0
35987,0.3447432518005371,0
35988,5.545500698644901e-06,0
35989,0.988593578338623,1
35990,7.717237895121798e-05,0
35991,0.0002298858016729,0
35992,5.021927790949121e-06,0
35993,0.0014841145602986,0
35994,0.99905663728714,1
35995,2.657845107023604e-05,0
35996,0.006211559753865,0
35997,0.0002029902534559,0
35998,0.9996986389160156,1
35999,0.0034113631118088,0
36000,0.9881290793418884,1
36001,0.9995176792144777,1
36002,0.1038380041718483,0
36003,0.0207915268838405,0
36004,9.0924215328414e-05,0
36005,0.2719759941101074,0
36006,0.0298769883811473,0
36007,0.2424410134553909,0
36008,3.5649994970299304e-05,0
36009,9.145358490059152e-06,0
36010,0.0001312337408307,0
36011,1.4759432815480976e-05,0
36012,4.38668648712337e-05,0
36013,0.9982700347900392,1
36014,0.012912118807435,0
36015,0.998262345790863,1
36016,0.999700665473938,1
36017,0.7795961499214172,1
36018,0.9995348453521729,1
36019,5.667546247423161e-06,0
36020,5.273700935504166e-06,0
36021,0.9987972974777222,1
36022,9.449988283449784e-06,0
36023,2.3096372387954037e-05,0
36024,0.999722182750702,1
36025,4.947701745550148e-05,0
36026,0.9134081602096558,1
36027,0.9501199126243592,1
36028,0.9999011754989624,1
36029,0.9999548196792604,1
36030,0.999750316143036,1
36031,0.9998856782913208,1
36032,8.350734424311668e-05,0
36033,1.5400890333694406e-05,0
36034,1.24617108667735e-05,0
36035,8.440440069534816e-06,0
36036,0.000434198154835,0
36037,0.9069029092788696,1
36038,9.60742836468853e-05,0
36039,0.0003620139323174,0
36040,0.9966282248497008,1
36041,9.91189790511271e-06,0
36042,8.978605364973191e-06,0
36043,0.9992321729660034,1
36044,1.728290408209432e-05,0
36045,0.9934666752815248,1
36046,0.999784529209137,1
36047,0.00018510496011,0
36048,0.9364199042320251,1
36049,7.10078893462196e-05,0
36050,8.666504072607495e-06,0
36051,0.0001173020500573,0
36052,0.9997871518135072,1
36053,1.9372233509784564e-05,0
36054,0.000438425107859,0
36055,0.9999555349349976,1
36056,0.9998983144760132,1
36057,0.9998750686645508,1
36058,0.9996113181114196,1
36059,1.9851324395858683e-05,0
36060,0.0057295723818242,0
36061,2.069189758913126e-05,0
36062,0.800933301448822,1
36063,0.9999006986618042,1
36064,0.4161950945854187,0
36065,0.9900116324424744,1
36066,6.491329259006307e-05,0
36067,0.999879002571106,1
36068,5.406006494013127e-06,0
36069,0.0019282738212496,0
36070,0.999840259552002,1
36071,0.9989535808563232,1
36072,0.9998564720153807,1
36073,0.0004685153835453,0
36074,0.999866247177124,1
36075,0.2068109512329101,0
36076,0.0005527486209757,0
36077,0.9973101615905762,1
36078,2.276358281960711e-05,0
36079,2.3115015210350972e-05,0
36080,3.015369111381005e-05,0
36081,0.4705482423305511,0
36082,3.251959424233064e-05,0
36083,0.9995104074478148,1
36084,0.1270156353712082,0
36085,0.0319610424339771,0
36086,0.9994596838951112,1
36087,0.007599267642945,0
36088,0.0017267531948164,0
36089,2.4688908524694853e-05,0
36090,0.0024073515087366,0
36091,0.0113910660147666,0
36092,9.107382356887685e-05,0
36093,9.255877557734491e-06,0
36094,6.669216236332431e-05,0
36095,0.999624729156494,1
36096,0.1818045675754547,0
36097,0.9627965092658995,1
36098,3.626882244134322e-05,0
36099,0.9356150031089784,1
36100,8.819365575618576e-06,0
36101,3.197644036845304e-05,0
36102,0.0003517956065479,0
36103,0.9997300505638124,1
36104,8.309109944093507e-06,0
36105,0.999678373336792,1
36106,0.0021202061325311,0
36107,0.999863862991333,1
36108,0.8481046557426453,1
36109,0.9979958534240724,1
36110,1.723758759908378e-05,0
36111,0.8411586880683899,1
36112,0.9829371571540833,1
36113,0.0213106460869312,0
36114,0.0073779397644102,0
36115,3.325742727611214e-05,0
36116,0.000268576783128,0
36117,0.0210538413375616,0
36118,0.5905097723007202,1
36119,2.762113945209421e-05,0
36120,0.0008926584850996,0
36121,0.3887891769409179,0
36122,1.223547133122338e-05,0
36123,0.0006996748270466,0
36124,0.9996800422668456,1
36125,0.9917993545532228,1
36126,0.7890877723693848,1
36127,0.99628084897995,1
36128,3.33765747200232e-05,0
36129,0.0001140969252446,0
36130,0.9989998936653136,1
36131,6.106351065682247e-05,0
36132,0.0030224216170608,0
36133,2.361716906307265e-05,0
36134,0.4022625684738159,0
36135,0.9904928803443908,1
36136,0.9985533356666564,1
36137,0.9998162388801576,1
36138,0.9513139128684998,1
36139,0.9994813799858092,1
36140,2.8650147214648317e-05,0
36141,0.0300318785011768,0
36142,0.9998347759246826,1
36143,0.9997100234031676,1
36144,4.736220216727816e-05,0
36145,0.0003387613396625,0
36146,8.033613266889006e-05,0
36147,1.713889287202619e-05,0
36148,3.0662140488857403e-05,0
36149,0.0007814230630174,0
36150,6.184137600939721e-05,0
36151,8.187636558432132e-05,0
36152,0.0519541688263416,0
36153,0.9995506405830384,1
36154,0.9997099041938782,1
36155,0.0001182350242743,0
36156,0.9988139867782592,1
36157,0.7358359694480896,1
36158,0.9934532642364502,1
36159,0.0001346292265225,0
36160,0.0001119573717005,0
36161,0.9730932712554932,1
36162,5.669411257258616e-05,0
36163,0.999642252922058,1
36164,0.9972870349884032,1
36165,8.11336503829807e-05,0
36166,0.005173563491553,0
36167,0.9996871948242188,1
36168,0.3632495701313019,0
36169,0.1362703442573547,0
36170,0.999277412891388,1
36171,8.191909728338942e-05,0
36172,0.0001491834700573,0
36173,0.0118733495473861,0
36174,0.0247580967843532,0
36175,0.00162357208319,0
36176,5.852207323187031e-05,0
36177,0.0018996956059709,0
36178,0.9365718364715576,1
36179,0.5813496708869934,1
36180,1.0797831237141509e-05,0
36181,1.179476203105878e-05,0
36182,1.6420366591773927e-05,0
36183,0.9997157454490662,1
36184,3.802324863499962e-05,0
36185,0.0655400082468986,0
36186,0.0667895898222923,0
36187,0.4530389308929443,0
36188,8.654312114231288e-05,0
36189,1.4743422980245668e-05,0
36190,0.9969844222068788,1
36191,8.331915523740463e-06,0
36192,6.601234781555831e-05,0
36193,0.9977224469184875,1
36194,7.450768316630274e-05,0
36195,0.0006573300343006,0
36196,0.9997231364250184,1
36197,0.000365787622286,0
36198,0.0016107544070109,0
36199,0.9996941089630128,1
36200,0.9878702759742736,1
36201,0.0002055306540569,0
36202,4.40454350609798e-05,0
36203,9.94394431472756e-05,0
36204,0.9993357062339784,1
36205,0.9995490908622742,1
36206,0.0001315431873081,0
36207,9.712875908007844e-06,0
36208,0.0009934039553627,0
36209,0.8612004518508911,1
36210,0.6268156170845032,1
36211,1.63231925398577e-05,0
36212,0.9769936203956604,1
36213,0.0514836683869361,0
36214,0.9996750354766846,1
36215,0.5805440545082092,1
36216,0.9844983220100404,1
36217,0.9996726512908936,1
36218,0.0012402476277202,0
36219,0.0004051487485412,0
36220,0.9973819851875304,1
36221,2.2001317120157186e-05,0
36222,1.47628816193901e-05,0
36223,0.9916244149208068,1
36224,3.536164513207041e-05,0
36225,0.9989733695983888,1
36226,1.4139758604869712e-05,0
36227,0.0001285021571675,0
36228,3.626017496571876e-05,0
36229,0.0130486711859703,0
36230,0.928423285484314,1
36231,0.9441288113594056,1
36232,0.9974411725997924,1
