Object,Percentage
person,0.9148550724637681
tie,0.20350241545893719
bottle,0.07910628019323672
chair,0.06763285024154589
tvmonitor,0.051932367149758456
cell phone,0.04830917874396135
cup,0.043478260869565216
car,0.0320048309178744
bowl,0.030193236714975844
book,0.024154589371980676
