Object,Percentage
person,0.8702090891404113
tie,0.2885132583343824
tvmonitor,0.05352544661760835
chair,0.049966239027684
bottle,0.0417491616978908
car,0.0378695109808993
book,0.0370798475606267
cup,0.02953798967715355
cell phone,0.02871399306469518
laptop,0.01945547557193376
