,hashtag,tweet_id,image_path,body_text,text_with_OCR
0,BurnYourMask,1292988341500235776,./tweet_data/mask_08/BurnYourMask/tweets2/EfGeCu3WkAQkXAU.jpg,"nifty loophole: I don’t even hafta poop but I’m literally sitting on the toilet so I can take my mask off and my dog out of her Sherpa😊🤣
#freedom #BurnYourMask #America https://t.co/y6dvTZVdfv","CONCOU

Tanto

fy

N
"
1,BurnYourMask,1298010167959670785,./tweet_data/mask_08/BurnYourMask/tweets4/EgN1XZOUwAAk_hZ.jpg,#Ireland is standing up to tyranny! Follow @HealthFreedomIE This is a global #scamdemic! #MasksOff #WakeUpAmerica #BurnYourMask #WeDoNotConsent #NoContactTracing #NoMandatoryMasks #NoMandatoryCovidTest #NoNewNormal #NoMasks https://t.co/jBNPMivcMC,"aaa

os

C Health Freedom Ireland

I

nny

I

i

So

11

il

a eer

I

y

hi

1

A

oil

i

aa

JOIN US AT THE CUSTOM HOUSE DUBLIN ON AUGUST 22ND e2PM

FREEDOM

e NO MANDATORY FACE COVERING

OF

e NO MANDATORY COVID19 TESTING

CHOICE

e NO MANDATORY COVID19 VACCINATION

Standing with Yellow Vest Ireland to protect our civil liberties and constitutional rights
"
2,BurnYourMask,1299542892751605761,./tweet_data/mask_08/BurnYourMask/tweets5/EgjnXsxXkAA8rez.jpg,Me strollin through the store w no mask on #BurnYourMask https://t.co/M9890h8Nwt,"aaa

ent

a

i

t
"
3,MasksAreDangerous,1293992976373264384,./tweet_data/mask_08/MasksAreDangerous/tweets2/EfUu7OAUwAAtUWH.jpg,"What the mask really means to Democrats. #MasksOff #MasksAreDangerous #Masks #MaskUp #ChinaVirus #DemocratsAreDestroyingAmerica #DemocratsTheEnemyWithin #DemocratsTheEnemyWithin #KamalaToe #lockdownextension #WashingtonState #Washington #Seattle 
https://t.co/EWEcG3GU8i https://t.co/pD0xQ1F0IN","a

y

ATE

x

1

er

i

4

VA

aes

ij

G

tr

Of

ees mo

ogre sy

v

Pie oh

VS

ow

QJ

i

Mi

AN

Cf

VAS Ad

UZZLE BD

mar
"
4,MasksAreDangerous,1295493463346159619,./tweet_data/mask_08/MasksAreDangerous/tweets3/EfqEb5kX0AgIsoM.jpg,I for one have managed to wear a mask for about as long as it took to take a piss taking selfie and that’s it... I felt suffocated and uncomfortable.. god knows how people are wearing them all day!! #masksaredangerous #COVIDIDIOTS https://t.co/qGP8tg7Ks4,"Also serious lung infections and loss of

consciousness due to restricted airflow from

wearing Masks

Staphylococcus from masks

a7

x

JS

ae

A

a

o

Vert
"
5,MasksAreForSheep,1292288059904593925,./tweet_data/mask_08/MasksAreForSheep/tweets2/Ee8hJCVXoAEojfu.jpg,"See, even the #fakenews can't fake it anymore! Can't even wear a #Mask the right way! 

#Masks #MasksDontWork #MasksareforSheep #MasksareStupid 

#MAGA #KAG https://t.co/1PvxjxUBu1","OI lie

1

REPS

leet tt tat A one

02

YE

i ae

iN

ae

OS

i

y

as

ya
"
6,MasksAreForSheep,1299789907716497408,./tweet_data/mask_08/MasksAreForSheep/tweets5/EgnIByNVkAAukZj.jpg,Supporting Daddy and @nomasknevadapac at the No Mask Rally today! @realdonaldtrump @mikepence #nomasknevada #opencarry #2ndamendment #trump2020 #masksareforsheep #maga #recallsisolak #LasVegas #nomaskrally https://t.co/LWlSneJFjI,"u

ss pis

ia

a

sn

ea

i

x

5

s

4

ee

g

Aye

fy ge

eo

i

LR

u

a

ti

A

ie

oa

Ss

n

fe

if

ts

ie

a

Ki

S

cs ie

oS

a ars

KG

ee

watery

3G

ae

C

wi

vs

PENCE

ial

aL ae AGAIN

ae

45

i

a

eal

e

abe

th

roy

SS

AS

ea

2

we

cS

i

We

ee

ee

Ss

ge

oe

SS

i

ae

a

aS

es

Ses
"
7,MasksOffAmerica,1290413263092617217,./tweet_data/mask_08/MasksOffAmerica/tweets1/Eeh4BbjU8AAYjPA.jpg,“Breathable”? Isn’t the point of wearing a mask to prevent our breath from passing through the fibers? #MasksOffAmerica https://t.co/8oHrav2FQp,"ASICS Runners Face Cover a

face mask for exercise so

breathable you can even DRI

Ts T3com 1 day ago
"
8,MasksOffAmerica,1290248199601438720,./tweet_data/mask_08/MasksOffAmerica/tweets1/EefhS9VXYAAEHjd.jpg,@GovernorTomWolf Masks do not stop the microscopic virus. Any doctor saying otherwise is controlled by the gov't. #MasksOffAmerica https://t.co/ZQNkI8fB0z,"CY

Duke

a

AW

iJ

A

Ap

iW

i

4

i

y

SY

Me
"
9,MasksOffAmerica,1291047805688188930,./tweet_data/mask_08/MasksOffAmerica/tweets1/Eeq5HD1WkAAl8B-.jpg,"@ProgressDSM @IowaGOP @KimReynoldsIA Lololololololololo. The observed outcomes of decades of research show that #MasksDontWork to reduce transmission of viruses to anyone. But you already know that’s why many people won’t wear them.

#Maskhoke #NeverMask #MasksOffAmerica https://t.co/1V0aODvH0A","Ue

SES at

eS

RU

a

pore

2

os

Rt 4

hm

ae

a

Rr
"
