Object,Percentage
covidiots,0.6395864106351551
karen,0.16765140324963074
covididiot,0.08419497784342689
gopdeathpanels,0.03692762186115214
okboomer,0.02880354505169867
caresact,0.014771048744460856
babyboomers,0.012555391432791729
therona,0.0103397341211226
oldaf,0.0029542097488921715
boomerremover,0.0014771048744460858
gaslighters,0.0007385524372230429
