Object,Percentage
person,0.850130548302872
tie,0.15718015665796345
book,0.038642297650130546
chair,0.03655352480417755
bottle,0.03603133159268929
car,0.035509138381201046
tvmonitor,0.03237597911227154
cup,0.03080939947780679
handbag,0.026631853785900782
cell phone,0.02610966057441253
