Object,Percentage
person,0.9065017800262319
tie,0.3871463368933858
bottle,0.038336143901068015
tvmonitor,0.034176503653738054
chair,0.033614390106801575
cup,0.028405471238523515
cell phone,0.02814315158328649
car,0.028105677346824058
book,0.02330897507963275
handbag,0.013228405471238524
